id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,distance_expectedC1C2,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
57410611290e3,22,Other,5,no,objTwoColors,#00FF80,59,188,191,4,0.22,0.1,0.24,0.1,0.06,0.08
57581518c2c07,25,Male,32,yes,objTwoColors,#00FF80,206,56,104,4,0.65,0.09,0.27,0.1,0.11,0.14
57123e4050550,20,Female,40,no,objTwoColors,#00FF80,0,147,908,4,0.57,0.1,0.3,0.19,0.12,0.15
574121b9e952d,22,Female,5,no,objTwoColors,#00FF80,48,182,235,3,0.24,0.1,0.23,0.13,0.07,0.09
574297edae49c,24,Male,32,no,objTwoColors,#00FF80,198,0,420,2,0.77,0.39,0.3,0.16,0.24,0.21
5710d9dcc23f0,21,Male,18,no,objTwoColors,#00FF80,198,170,76,2,0.4,0.2,0.23,0.06,0.21,0.2
573e4022949b1,24,Male,32,yes,objTwoColors,#00FF9A,149,0,511,5,0.48,0.1,0.3,0.19,0.12,0.15
57582b17cd76a,26,Male,32,yes,objTwoColors,#00FF80,118,177,131,2,0.05,0.03,0.26,0.06,0.03,0.03
57123e4050550,20,Female,40,no,objTwoColors,#00FF80,3,0,278,3,0.8,0.39,0.38,0.36,0.39,0.38
571210e10d88b,23,Male,19,no,objTwoColors,#00FF80,183,57,260,3,0.51,0.11,0.23,0.11,0.05,0.08
57113a5534205,22,Male,31,no,objTwoColors,#00FF80,44,242,411,4,0.52,0.31,0.37,0.12,0.26,0.25
571214121717c,22,Male,32,no,objTwoColors,#00FF80,56,226,68,5,0.45,0.06,0.33,0.1,0.17,0.2
57451c3b38192,23,Female,32,no,objTwoColors,#00FF80,0,150,329,4,0.55,0.1,0.3,0.19,0.12,0.15
5713a02a13044,24,Female,32,yes,objTwoColors,#00FF80,97,0,836,4,0.39,0.17,0.32,0.2,0.15,0.17
5757ffca0b4b1,24,Male,32,yes,objTwoColors,#00FF80,180,60,443,4,0.49,0.11,0.23,0.11,0.05,0.07
5734918f46823,26,Male,32,no,objTwoColors,#00FF80,3,62,301,4,0.63,0.25,0.29,0.24,0.25,0.22
5710cd9d571f2,23,Male,8,no,objTwoColors,#00FF80,0,0,0,1,0.8,0.39,0.38,0.36,0.39,0.38
5713923c1bbc7,24,Female,27,no,objTwoColors,#00FF80,181,275,741,2,0.55,0.44,0.31,0.09,0.35,0.29
5710d71ff24c3,20,Female,32,no,objTwoColors,#00FF80,55,192,322,4,0.26,0.1,0.24,0.1,0.07,0.1
5711149df2d2a,20,Male,7,no,objTwoColors,#00FF80,179,122,314,4,0.51,0.02,0.26,0.06,0.03,0.03
5745500f6e643,24,Female,32,no,objTwoColors,#00FF80,117,0,546,3,0.41,0.13,0.32,0.2,0.12,0.16
57122801e1da9,23,Male,17,no,objTwoColors,#00FF80,59,182,151,5,0.19,0.11,0.23,0.11,0.05,0.07
57113e6176346,23,Female,30,no,objTwoColors,#00FF80,0,176,317,2,0.44,0.09,0.27,0.17,0.17,0.15
57121e2a63601,21,Male,31,no,objTwoColors,#00FF80,0,0,0,5,0.8,0.39,0.38,0.36,0.39,0.38
57119224388ef,24,Male,31,no,objTwoColors,#00FF80,51,194,551,5,0.3,0.1,0.24,0.11,0.09,0.11
5712d9bc0cae3,20,Female,7,no,objTwoColors,#00FF80,152,155,223,5,0.21,0.02,0.25,0.07,0.05,0.03
57113e3362c9f,24,Male,6,no,objTwoColors,#00FF80,53,222,422,2,0.45,0.07,0.32,0.1,0.16,0.19
5710cd99df604,23,Female,32,no,objTwoColors,#00FF80,159,114,538,2,0.39,0.07,0.27,0.09,0.01,0.04
5712c57f97f25,25,Female,31,no,objTwoColors,#00FF80,134,0,153,2,0.42,0.11,0.32,0.2,0.12,0.15
5735d3455a84c,29,Male,32,no,objTwoColors,#00FF80,158,163,478,5,0.2,0.06,0.23,0.06,0.09,0.06
57113de4aed1a,21,Male,31,no,objTwoColors,#00FF80,230,92,163,2,0.76,0.07,0.37,0.05,0.17,0.18
5712c2b021f58,22,Female,32,no,objTwoColors,#00FF80,175,57,94,5,0.47,0.11,0.23,0.12,0.05,0.06
5710d140b7c5a,26,Male,32,no,objTwoColors,#00FF80,105,254,607,3,0.32,0.18,0.39,0.05,0.21,0.19
57116b9b879bf,20,Male,32,no,objTwoColors,#00FF80,85,129,335,3,0.27,0.1,0.29,0.12,0.06,0.09
57459c393bbd0,29,Male,31,no,objTwoColors,#00FF80,107,0,968,4,0.4,0.15,0.32,0.2,0.12,0.16
5710cc5a7829c,27,Male,32,no,objTwoColors,#00FF80,152,0,89,5,0.49,0.1,0.29,0.19,0.12,0.15
57113b7f16c4b,22,Male,31,no,objTwoColors,#00FF80,66,178,111,4,0.15,0.1,0.23,0.1,0.04,0.05
5756ab1701ba0,21,Male,32,yes,objTwoColors,#00FF9A,0,144,278,4,0.58,0.1,0.3,0.19,0.12,0.15
5757fd2703090,22,Male,32,yes,objTwoColors,#00FF80,151,0,57,3,0.49,0.1,0.3,0.19,0.12,0.15
57114ca79a200,21,Male,3,no,objTwoColors,#00FF80,59,346,216,4,0.49,0.31,0.28,0.23,0.26,0.22
57114d8a4c057,22,Male,9,no,objTwoColors,#00FF80,140,98,223,4,0.27,0.11,0.28,0.11,0.05,0.08
5712bd55a8a13,27,Female,32,no,objTwoColors,#00FF80,59,194,166,3,0.26,0.1,0.24,0.09,0.07,0.1
