id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,distance_expectedC1C2,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
5711703bd85fc,18,Female,32,no,objTwoColors,#FF0000,337,52,8,1,0.25,0.04,0.09,0.01,0.05,0.08
5711800f2c5f3,59,Female,31,no,objTwoColors,#FF0000,32,220,473,1,0.78,0.33,0.1,0.08,0.17,0.09
571183866d73f,48,Female,32,no,objTwoColors,#FF0000,59,36,105,5,0.46,0.23,0.09,0.08,0.13,0.12
5712197fbccd5,24,Female,32,no,objTwoColors,#FF0000,0,324,111,4,0.61,0.07,0.1,0.12,0.1,0.15
57123e4050550,20,Female,40,no,objTwoColors,#FF0000,331,18,600,1,0.4,0.01,0.09,0.1,0.1,0.14
571252e6d2e70,31,Female,32,no,objTwoColors,#FF0000,22,332,1197,3,0.57,0,0.09,0.09,0.09,0.14
5712787a337a9,18,Female,7,no,objTwoColors,#FF0000,3,12,52,4,0.57,0.01,0.1,0.13,0.14,0.2
57127bcfaafb0,22,Female,32,no,objTwoColors,#FF0000,357,3,342,5,0.6,0,0.11,0.14,0.15,0.21
571289ef76e18,55,Female,31,no,objTwoColors,#FF0000,53,37,85,5,0.44,0.21,0.1,0.08,0.12,0.12
571290e28820b,43,Female,10,no,objTwoColors,#FF0000,4,5,161,3,0.59,0.01,0.09,0.14,0.15,0.21
5712a254e00f7,18,Female,18,no,objTwoColors,#FF0000,0,335,881,3,0.59,0.04,0.1,0.12,0.12,0.17
5712bd55a8a13,27,Female,32,no,objTwoColors,#FF0000,12,0,40,5,0.6,0.01,0.1,0.14,0.15,0.2
5712c2b021f58,22,Female,32,no,objTwoColors,#FF0000,2,0,2,5,0.61,0,0.1,0.14,0.15,0.21
5713923c1bbc7,24,Female,27,no,objTwoColors,#FF0000,228,288,623,2,0.63,0.54,0.19,0.23,0.38,0.33
5713a02a13044,24,Female,32,yes,objTwoColors,#FF0000,30,16,982,1,0.54,0.08,0.09,0.08,0.1,0.15
5713aa57bebec,24,Female,12,no,objTwoColors,#FF0000,0,342,160,5,0.59,0.02,0.1,0.13,0.13,0.19
5713acb331c3c,24,Female,7,no,objTwoColors,#FF0000,56,32,135,1,0.47,0.21,0.09,0.08,0.11,0.12
5713fc80c942a,23,Female,32,no,objTwoColors,#FF0000,7,0,434,2,0.6,0,0.11,0.14,0.15,0.21
571410751e7b0,22,Female,12,no,objTwoColors,#FF0000,218,69,195,2,0.24,0.41,0.09,0.14,0.2,0.11
57149713464b1,51,Female,32,no,objTwoColors,#FF0000,0,0,0,1,0.61,0,0.1,0.15,0.15,0.21
57153eb9b4bed,35,Female,31,no,objTwoColors,#FF0000,342,0,166,3,0.54,0.02,0.1,0.13,0.13,0.19
5716e9900f6ea,58,Female,31,no,objTwoColors,#FF0000,56,310,280,3,0.66,0,0.09,0.04,0.04,0.01
5734d89183dab,19,Female,29,no,objTwoColors,#FF0000,2,7,185,4,0.6,0.01,0.11,0.14,0.15,0.21
5739ff85289b2,56,Female,25,yes,objTwoColors,#FF0000,150,35,54,2,0.46,0.4,0.1,0.08,0.21,0.14
573a059da0efd,31,Female,32,yes,objTwoColors,#FF0000,0,0,0,1,0.61,0,0.1,0.15,0.15,0.21
573c783748e8b,37,Female,32,yes,objTwoColors,#FF0000,3,354,474,3,0.6,0,0.11,0.14,0.15,0.2
573ec4275ba17,24,Female,32,yes,objTwoColors,#FF0000,7,5,383,3,0.59,0.01,0.09,0.14,0.15,0.2
5740a8b59d448,31,Female,32,yes,objTwoColors,#FF0000,0,332,621,4,0.59,0.04,0.1,0.12,0.11,0.17
5740bda9be3dc,83,Female,32,yes,objTwoColors,#FF0000,8,0,225,5,0.6,0,0.11,0.14,0.15,0.2
5740e3f36a945,49,Female,32,yes,objTwoColors,#FF0000,353,0,128,3,0.59,0,0.11,0.14,0.15,0.21
57427cf6bad0c,19,Female,32,no,objTwoColors,#FF0000,213,58,249,3,0.2,0.42,0.09,0.12,0.18,0.09
574511e99b6d9,19,Female,32,no,objTwoColors,#FF0000,353,357,488,5,0.59,0.01,0.1,0.14,0.15,0.2
57451c3b38192,23,Female,32,no,objTwoColors,#FF0000,0,7,216,5,0.6,0,0.11,0.14,0.15,0.21
5745350dc1e22,19,Female,31,no,objTwoColors,#FF0000,4,13,298,5,0.57,0.01,0.1,0.13,0.14,0.2
5745500f6e643,24,Female,32,no,objTwoColors,#FF0000,7,0,65,4,0.6,0,0.11,0.14,0.15,0.21
5745b5cbe3caa,34,Female,32,no,objTwoColors,#FF0000,1,18,103,3,0.56,0.02,0.1,0.12,0.14,0.19
5756b2d9bd658,23,Female,32,yes,objTwoColors,#FF0000,2,0,4,4,0.61,0,0.1,0.14,0.15,0.21
5776cc574bf84,45,Female,21,no,objTwoColors,#FF0000,1,0,490,5,0.61,0,0.1,0.15,0.15,0.21
